,Close
2014-09-16,107.15000
2014-09-17,108.51600
2014-09-18,108.80000
2014-09-21,108.94000
2014-09-22,108.75000
2014-09-23,108.54200
2014-09-24,109.31600
2014-09-25,108.61000
2014-09-28,109.41100
2014-09-29,109.39000
2014-09-30,109.66000
2014-10-01,109.02000
2014-10-02,108.52300
2014-10-05,109.80200
2014-10-06,108.86800
2014-10-07,108.07200
2014-10-08,108.12700
2014-10-09,107.83000
2014-10-12,107.33800
2014-10-13,107.06300
2014-10-14,107.31400
2014-10-15,105.98000
2014-10-16,106.40500
2014-10-19,107.14400
2014-10-20,106.91000
2014-10-21,107.02100
2014-10-22,107.14800
2014-10-23,108.16100
2014-10-26,108.20200
2014-10-27,107.84300
2014-10-28,108.11200
2014-10-29,108.84600
2014-10-30,109.21300
2014-11-02,112.84100
2014-11-03,113.64800
2014-11-04,113.48000
2014-11-05,114.65500
2014-11-06,115.17600
2014-11-09,114.53300
2014-11-10,114.75300
2014-11-11,115.72100
2014-11-12,115.57000
2014-11-13,115.82400
2014-11-16,116.89600
2014-11-17,116.64600
2014-11-18,116.86900
2014-11-19,118.14800
2014-11-20,118.23600
2014-11-23,117.74400
2014-11-24,118.45400
2014-11-25,117.80100
2014-11-26,117.63000
2014-11-27,117.84000
2014-11-30,118.86400
2014-12-01,118.30800
2014-12-02,119.19400
2014-12-03,119.86100
2014-12-04,119.81200
2014-12-07,121.56100
2014-12-08,120.65000
2014-12-09,119.34200
2014-12-10,117.70900
2014-12-11,119.00700
2014-12-14,118.16500
2014-12-15,117.74100
2014-12-16,116.61300
2014-12-17,118.79600
2014-12-18,118.93800
2014-12-21,119.49700
2014-12-22,120.15000
2014-12-23,120.69000
2014-12-24,120.45900
2014-12-25,120.37000
2014-12-28,120.42400
2014-12-29,120.63200
2014-12-30,119.45800
2014-12-31,119.67300
2015-01-01,119.87000
2015-01-04,120.43400
2015-01-05,119.42500
2015-01-06,118.67300
2015-01-07,119.28900
2015-01-08,119.79200
2015-01-11,118.21200
2015-01-12,118.32800
2015-01-13,117.79500
2015-01-14,117.39000
2015-01-15,116.13000
2015-01-18,117.56000
2015-01-19,117.71200
2015-01-20,118.64900
2015-01-21,117.86000
2015-01-22,118.75100
2015-01-25,117.36100
2015-01-26,118.52000
2015-01-27,117.77500
2015-01-28,117.59200
2015-01-29,118.24800
2015-02-01,117.18400
2015-02-02,117.57500
2015-02-03,117.64600
2015-02-04,117.28800
2015-02-05,117.53500
2015-02-08,118.97000
2015-02-09,118.56300
2015-02-10,119.35800
2015-02-11,120.17000
2015-02-12,118.91600
2015-02-15,118.57000
2015-02-16,118.49200
2015-02-17,119.20800
2015-02-18,118.68900
2015-02-19,118.98800
2015-02-22,119.07600
2015-02-23,118.90300
2015-02-24,118.89200
2015-02-25,118.82200
2015-02-26,119.37700
2015-03-01,119.82600
2015-03-02,120.20400
2015-03-03,119.63700
2015-03-04,119.65100
2015-03-05,120.04500
2015-03-08,120.73900
2015-03-09,121.40800
2015-03-10,121.03800
2015-03-11,121.41100
2015-03-12,121.31800
2015-03-15,121.34300
2015-03-16,121.36700
2015-03-17,121.28000
2015-03-18,120.06400
2015-03-19,120.76200
2015-03-22,120.02700
2015-03-23,119.75000
2015-03-24,119.79100
2015-03-25,119.51800
2015-03-26,119.18300
2015-03-29,119.25000
2015-03-30,120.01300
2015-03-31,120.02200
2015-04-01,119.57400
2015-04-02,119.69700
2015-04-05,118.82300
2015-04-06,119.47700
2015-04-07,120.29000
2015-04-08,120.09400
2015-04-09,120.55000
2015-04-12,120.20900
2015-04-13,120.05900
2015-04-14,119.45700
2015-04-15,119.14300
2015-04-16,119.04400
2015-04-19,118.81800
2015-04-20,119.19500
2015-04-21,119.63300
2015-04-22,119.95000
2015-04-23,119.57100
2015-04-26,118.92700
2015-04-27,119.12600
2015-04-28,118.82300
2015-04-29,118.97000
2015-04-30,119.45200
2015-05-03,120.13600
2015-05-04,120.10000
2015-05-05,119.92200
2015-05-06,119.39700
2015-05-07,119.70900
2015-05-10,119.78000
2015-05-11,120.13100
2015-05-12,119.83500
2015-05-13,119.16000
2015-05-14,119.19100
2015-05-17,119.33000
2015-05-18,119.90000
2015-05-19,120.65200
2015-05-20,121.21200
2015-05-21,121.03900
2015-05-24,121.57100
2015-05-25,121.60000
2015-05-26,122.98600
2015-05-27,123.74000
2015-05-28,123.82000
2015-05-31,124.19300
2015-06-01,124.84700
2015-06-02,124.03600
2015-06-03,124.30400
2015-06-04,124.38000
2015-06-07,125.62900
2015-06-08,124.56300
2015-06-09,124.33900
2015-06-10,122.86600
2015-06-11,123.58100
2015-06-14,123.29000
2015-06-15,123.42000
2015-06-16,123.43900
2015-06-17,123.53000
2015-06-18,123.00200
2015-06-21,122.75100
2015-06-22,123.37900
2015-06-23,123.86000
2015-06-24,123.85100
2015-06-25,123.59800
2015-06-28,122.61200
2015-06-29,122.67000
2015-06-30,122.38600
2015-07-01,123.32000
2015-07-02,123.05900
2015-07-05,122.40700
2015-07-06,122.61100
2015-07-07,122.49000
2015-07-08,120.86200
2015-07-09,121.70000
2015-07-12,122.49600
2015-07-13,123.57000
2015-07-14,123.32000
2015-07-15,123.87000
2015-07-16,124.14900
2015-07-19,124.14200
2015-07-20,124.29400
2015-07-21,123.86000
2015-07-22,124.06800
2015-07-23,123.87600
2015-07-26,123.76300
2015-07-27,123.24000
2015-07-28,123.57600
2015-07-29,123.94000
2015-07-30,124.07100
2015-08-02,124.04000
2015-08-03,123.94500
2015-08-04,124.27400
2015-08-05,124.73000
2015-08-06,124.73400
2015-08-09,124.30000
2015-08-10,124.61300
2015-08-11,125.07000
2015-08-12,124.25500
2015-08-13,124.36300
2015-08-16,124.35000
2015-08-17,124.43800
2015-08-18,124.37100
2015-08-19,123.89700
2015-08-20,123.42000
2015-08-23,121.73200
2015-08-24,118.88400
2015-08-25,118.54000
2015-08-26,120.05800
2015-08-27,121.00300
2015-08-30,121.28900
2015-08-31,121.08900
2015-09-01,119.71500
2015-09-02,120.58000
2015-09-03,120.05600
2015-09-06,119.16400
2015-09-07,119.40300
2015-09-08,120.08900
2015-09-09,120.27800
2015-09-10,120.61900
2015-09-13,120.79600
2015-09-14,120.36000
2015-09-15,120.43400
2015-09-16,120.52300
2015-09-17,120.04600
2015-09-20,120.00100
2015-09-21,120.49800
2015-09-22,120.08000
2015-09-23,120.20000
2015-09-24,120.24000
2015-09-27,120.36800
2015-09-28,119.84000
2015-09-29,119.86000
2015-09-30,119.85900
2015-10-01,119.81000
2015-10-04,119.99500
2015-10-05,120.46100
2015-10-06,120.24000
2015-10-07,119.91500
2015-10-08,119.92900
2015-10-11,120.17900
2015-10-12,120.01100
2015-10-13,119.72000
2015-10-14,118.83000
2015-10-15,119.05000
2015-10-18,119.27000
2015-10-19,119.50300
2015-10-20,119.78000
2015-10-21,119.84200
2015-10-22,120.86000
2015-10-25,121.29600
2015-10-26,120.94900
2015-10-27,120.47700
2015-10-28,120.86000
2015-10-29,121.00000
2015-11-01,120.49500
2015-11-02,120.78800
2015-11-03,121.09500
2015-11-04,121.49000
2015-11-05,121.67000
2015-11-08,123.20000
2015-11-09,123.07700
2015-11-10,123.08400
2015-11-11,122.75700
2015-11-12,122.56000
2015-11-15,122.36400
2015-11-16,123.26600
2015-11-17,123.44500
2015-11-18,123.52500
2015-11-19,122.91200
2015-11-22,122.92300
2015-11-23,122.91500
2015-11-24,122.50500
2015-11-25,122.68000
2015-11-26,122.63400
2015-11-29,122.83000
2015-11-30,123.21000
2015-12-01,122.91500
2015-12-02,123.22600
2015-12-03,122.65300
2015-12-06,123.19000
2015-12-07,123.28000
2015-12-08,122.91200
2015-12-09,121.70000
2015-12-10,121.71000
2015-12-13,120.89300
2015-12-14,121.09000
2015-12-15,121.67500
2015-12-16,122.46300
2015-12-17,122.45000
2015-12-20,121.30000
2015-12-21,121.20600
2015-12-22,121.03000
2015-12-23,120.93500
2015-12-24,120.17000
2015-12-27,120.23100
2015-12-28,120.35000
2015-12-29,120.52900
2015-12-30,120.45000
2015-12-31,120.28800
2016-01-03,120.31100
2016-01-04,119.46700
2016-01-05,119.10200
2016-01-06,118.61000
2016-01-07,117.54000
2016-01-10,117.08000
2016-01-11,117.65000
2016-01-12,117.83000
2016-01-13,117.42500
2016-01-14,118.20300
2016-01-17,116.99000
2016-01-18,117.38400
2016-01-19,117.56500
2016-01-20,117.13400
2016-01-21,117.92400
2016-01-24,118.57200
2016-01-25,118.22800
2016-01-26,118.38000
2016-01-27,118.46700
2016-01-28,118.93000
2016-01-31,121.34000
2016-02-01,120.84000
2016-02-02,119.85600
2016-02-03,118.12000
2016-02-04,116.86600
2016-02-07,116.95000
2016-02-08,115.66800
2016-02-09,115.19100
2016-02-10,113.25200
2016-02-11,112.49700
2016-02-14,113.67000
2016-02-15,114.32200
2016-02-16,114.08000
2016-02-17,114.28000
2016-02-18,113.25000
2016-02-21,112.48900
2016-02-22,112.97100
2016-02-23,111.88000
2016-02-24,112.10100
2016-02-25,113.11800
2016-02-28,113.66000
2016-02-29,112.43000
2016-03-01,113.93000
2016-03-02,113.46600
2016-03-03,113.67000
2016-03-06,113.80300
2016-03-07,113.45200
2016-03-08,112.66000
2016-03-09,113.25300
2016-03-10,112.86000
2016-03-13,113.77800
2016-03-14,113.83000
2016-03-15,113.10500
2016-03-16,112.75200
2016-03-17,111.35000
2016-03-20,111.44500
2016-03-21,112.13900
2016-03-22,112.25200
2016-03-23,112.40000
2016-03-24,112.83000
2016-03-27,113.45000
2016-03-28,113.36400
2016-03-29,112.68000
2016-03-30,112.36600
2016-03-31,112.48000
2016-04-03,111.72200
2016-04-04,111.25000
2016-04-05,110.37800
2016-04-06,109.69900
2016-04-07,108.42700
2016-04-10,108.31100
2016-04-11,107.93000
2016-04-12,108.64000
2016-04-13,109.42000
2016-04-14,109.31600
2016-04-17,108.01700
2016-04-18,109.07300
2016-04-19,109.24000
2016-04-20,109.83800
2016-04-21,109.43700
2016-04-24,111.43600
2016-04-25,111.13600
2016-04-26,111.23000
2016-04-27,111.52000
2016-04-28,108.07600
2016-05-01,106.45300
2016-05-02,106.39600
2016-05-03,106.68000
2016-05-04,106.92000
2016-05-05,107.27500
2016-05-08,107.36000
2016-05-09,108.33100
2016-05-10,109.19400
2016-05-11,108.41500
2016-05-12,109.10000
2016-05-15,108.66100
2016-05-16,109.08000
2016-05-17,108.95000
2016-05-18,110.14000
2016-05-19,109.88100
2016-05-22,110.05000
2016-05-23,109.37400
2016-05-24,110.17000
2016-05-25,110.11100
2016-05-26,109.71300
2016-05-29,110.77000
2016-05-30,110.84100
2016-05-31,110.67000
2016-06-01,109.47700
2016-06-02,108.86000
2016-06-05,106.72100
2016-06-06,107.43800
2016-06-07,107.25400
2016-06-08,106.78000
2016-06-09,107.09000
2016-06-12,106.50400
2016-06-13,106.22600
2016-06-14,106.08700
2016-06-15,105.85000
2016-06-16,104.74300
2016-06-19,104.64800
2016-06-20,103.82400
2016-06-21,104.67000
2016-06-22,104.65000
2016-06-23,104.89600
2016-06-26,102.12700
2016-06-27,101.81200
2016-06-28,102.70100
2016-06-29,102.77800
2016-06-30,103.07300
2016-07-03,102.48800
2016-07-04,102.51800
2016-07-05,101.14100
2016-07-06,101.15000
2016-07-07,100.79000
2016-07-10,100.69200
2016-07-11,102.52400
2016-07-12,104.75600
2016-07-13,104.07600
2016-07-14,105.19100
2016-07-17,105.45900
2016-07-18,106.14600
2016-07-19,106.13700
2016-07-20,107.20400
2016-07-21,105.81100
2016-07-24,106.32600
2016-07-25,105.57800
2016-07-26,104.84900
2016-07-27,104.95100
2016-07-28,104.74500
2016-07-31,102.33200
2016-08-01,102.35900
2016-08-02,101.06800
2016-08-03,101.33700
2016-08-04,101.19900
2016-08-07,102.14500
2016-08-08,102.28800
2016-08-09,101.91500
2016-08-10,101.13300
2016-08-11,101.80800
2016-08-14,101.28300
2016-08-15,101.24000
2016-08-16,100.20000
2016-08-17,99.90600
2016-08-18,100.11200
2016-08-21,100.55400
2016-08-22,100.25100
2016-08-23,100.31100
2016-08-24,100.55200
2016-08-25,100.55500
2016-08-28,101.92000
2016-08-29,101.80900
2016-08-30,102.86800
2016-08-31,103.30200
2016-09-01,103.25800
2016-09-04,103.93400
2016-09-05,103.51000
2016-09-06,101.52500
2016-09-07,101.82900
2016-09-08,102.30600
2016-09-11,102.43800
2016-09-12,101.75100
2016-09-13,102.50400
2016-09-14,102.54800
2016-09-15,102.00800
2016-09-18,102.30700
2016-09-19,101.84600
2016-09-20,101.54700
2016-09-21,100.39300
2016-09-22,100.83100
2016-09-25,100.88900
2016-09-26,100.35900
2016-09-27,100.46800
2016-09-28,100.93500
2016-09-29,101.19900
2016-10-02,101.56300
2016-10-03,101.81700
2016-10-04,102.88000
2016-10-05,103.46000
2016-10-06,103.76500
2016-10-09,103.01800
2016-10-10,103.69700
2016-10-11,103.34200
2016-10-12,104.30400
2016-10-13,103.72200
2016-10-16,104.03900
2016-10-17,103.85100
2016-10-18,103.86500
2016-10-19,103.39100
2016-10-20,104.10900
2016-10-23,103.91700
2016-10-24,104.32100
2016-10-25,104.15400
2016-10-26,104.56300
2016-10-27,105.20900
2016-10-30,104.56500
2016-10-31,104.82000
2016-11-01,104.09200
2016-11-02,103.37800
2016-11-03,103.05200
2016-11-06,104.19500
2016-11-07,104.43800
2016-11-08,105.03000
2016-11-09,105.85300
2016-11-10,106.85600
2016-11-13,106.87100
2016-11-14,108.20200
2016-11-15,109.03800
2016-11-16,108.78500
2016-11-17,110.25600
2016-11-20,110.97300
2016-11-21,110.65000
2016-11-22,111.00600
2016-11-23,112.58200
2016-11-24,113.29200
2016-11-27,112.65200
2016-11-28,111.69000
2016-11-29,112.47000
2016-11-30,114.69400
2016-12-01,113.90900
2016-12-04,113.50500
2016-12-05,113.86300
2016-12-06,114.05200
2016-12-07,113.71300
2016-12-08,114.07500
2016-12-11,115.41200
2016-12-12,115.00200
2016-12-13,115.22400
2016-12-14,117.21100
2016-12-15,118.24100
2016-12-18,117.79100
2016-12-19,117.03700
2016-12-20,117.87500
2016-12-21,117.60400
2016-12-22,117.54200
2016-12-25,117.31000
2016-12-26,117.19200
2016-12-27,117.48000
2016-12-28,117.08700
2016-12-29,116.26700
2017-01-01,116.79500
2017-01-02,117.49500
2017-01-03,117.65900
2017-01-04,117.11300
2017-01-05,115.26500
2017-01-08,117.15000
2017-01-09,115.98500
2017-01-10,115.87200
2017-01-11,115.09800
2017-01-12,114.66400
2017-01-15,114.22700
2017-01-16,114.15200
2017-01-17,112.87800
2017-01-18,114.76200
2017-01-19,114.98000
2017-01-22,113.81000
2017-01-23,112.78000
2017-01-24,113.84000
2017-01-25,113.29300
2017-01-26,114.45500
2017-01-29,114.66800
2017-01-30,113.65000
2017-01-31,112.74300
2017-02-01,113.31100
2017-02-02,112.78900
2017-02-05,112.63900
2017-02-06,111.82700
2017-02-07,112.38700
2017-02-08,111.95200
2017-02-09,113.43400
2017-02-12,113.91400
2017-02-13,113.70500
2017-02-14,114.30100
2017-02-15,114.11200
2017-02-16,113.30500
2017-02-19,112.91100
2017-02-20,113.28000
2017-02-21,113.66900
2017-02-22,113.41700
2017-02-23,112.68200
2017-02-26,112.18800
2017-02-27,112.74500
2017-02-28,113.07700
2017-03-01,114.12100
2017-03-02,114.34200
2017-03-05,113.84700
2017-03-06,113.91700
2017-03-07,113.92600
2017-03-08,114.41100
2017-03-09,115.14900
2017-03-12,114.73200
2017-03-13,114.91500
2017-03-14,114.65900
2017-03-15,113.40200
2017-03-16,113.34000
2017-03-19,112.67400
2017-03-20,112.57300
2017-03-21,111.53200
2017-03-22,111.36900
2017-03-23,111.00400
2017-03-26,110.55200
2017-03-27,110.77100
2017-03-28,111.22600
2017-03-29,111.15400
2017-03-30,111.77600
2017-04-02,111.26500
2017-04-03,110.70900
2017-04-04,110.85400
2017-04-05,110.38100
2017-04-06,110.89700
2017-04-09,111.22500
2017-04-10,110.71700
2017-04-11,109.58700
2017-04-12,108.90200
2017-04-13,109.10100
2017-04-16,108.32300
2017-04-17,109.11200
2017-04-18,108.53500
2017-04-19,108.83400
2017-04-20,109.37500
2017-04-23,109.97800
2017-04-24,109.64100
2017-04-25,111.04600
2017-04-26,111.19100
2017-04-27,111.22600
2017-04-30,111.30200
2017-05-01,111.81200
2017-05-02,111.96900
2017-05-03,112.78300
2017-05-04,112.53700
2017-05-07,112.68400
2017-05-08,113.23000
2017-05-09,113.69800
2017-05-10,114.32800
2017-05-11,113.80900
2017-05-14,113.27100
2017-05-15,113.64200
2017-05-16,112.64600
2017-05-17,111.12600
2017-05-18,111.40100
2017-05-21,111.28400
2017-05-22,110.89100
2017-05-23,111.95700
2017-05-24,111.52400
2017-05-25,111.73000
2017-05-28,111.25600
2017-05-29,111.17400
2017-05-30,110.83900
2017-05-31,110.79600
2017-06-01,111.43700
2017-06-04,110.46300
2017-06-05,110.38100
2017-06-06,109.50900
2017-06-07,109.90000
2017-06-08,109.85900
2017-06-11,110.28800
2017-06-12,109.92100
2017-06-13,110.05500
2017-06-14,109.44600
2017-06-15,110.95200
2017-06-18,110.95400
2017-06-19,111.67300
2017-06-20,111.33400
2017-06-21,111.31000
2017-06-22,111.29000
2017-06-25,111.23900
2017-06-26,111.85800
2017-06-27,112.18800
2017-06-28,112.35400
2017-06-29,112.00900
2017-07-02,112.26200
2017-07-03,113.38600
2017-07-04,112.96200
2017-07-05,113.18700
2017-07-06,113.14900
2017-07-09,113.98500
2017-07-11,113.74800
2017-07-12,113.33500
2017-07-13,113.41800
2017-07-16,112.39700
2017-07-17,112.58100
2017-07-18,111.99500
2017-07-19,111.87700
2017-07-20,111.88500
2017-07-23,110.94500
2017-07-24,111.23200
2017-07-25,112.00300
2017-07-26,111.12800
2017-07-27,111.09700
2017-07-30,110.51000
2017-07-31,110.35900
2017-08-01,110.43200
2017-08-02,110.75700
2017-08-03,109.90000
2017-08-06,110.78600
2017-08-07,110.75000
2017-08-08,110.10200
2017-08-09,110.04900
2017-08-10,109.10600
2017-08-13,109.23000
2017-08-14,109.93200
2017-08-15,110.59600
2017-08-16,109.99900
2017-08-17,109.32800
2017-08-20,109.32000
2017-08-21,108.94400
2017-08-22,109.73100
2017-08-23,108.91000
2017-08-24,109.51400
2017-08-27,109.34600
2017-08-28,108.73700
2017-08-29,109.79000
2017-08-30,110.46000
2017-08-31,110.12900
2017-09-03,109.79500
2017-09-04,109.81000
2017-09-05,108.60200
2017-09-06,109.13400
2017-09-07,108.27000
2017-09-10,108.23100
2017-09-11,109.39500
2017-09-12,110.22600
2017-09-13,110.51500
2017-09-14,109.91900
2017-09-17,111.19700
2017-09-18,111.49600
2017-09-19,111.57800
2017-09-20,112.54600
2017-09-21,112.45200
2017-09-24,112.44400
2017-09-25,111.76100
2017-09-26,112.37700
2017-09-27,112.86000
2017-09-28,112.46700
2017-10-01,112.63800
2017-10-02,112.77000
2017-10-03,112.84800
2017-10-04,112.82300
2017-10-05,112.77400
2017-10-08,112.55100
2017-10-09,112.65800
2017-10-10,112.34500
2017-10-11,112.43400
2017-10-12,112.23900
2017-10-15,111.88200
2017-10-16,112.19500
2017-10-17,112.21300
2017-10-18,113.01300
2017-10-19,112.68000
2017-10-22,114.04800
2017-10-23,113.34000
2017-10-24,113.94600
2017-10-25,113.55800
2017-10-26,114.12400
2017-10-29,113.73900
2017-10-30,112.99600
2017-10-31,113.65000
2017-11-01,114.15200
2017-11-02,114.01600
2017-11-05,114.17800
2017-11-06,113.77100
2017-11-07,113.76100
2017-11-08,113.92700
2017-11-09,113.37500
2017-11-12,113.68600
2017-11-13,113.58500
2017-11-14,113.40200
2017-11-16,113.02800
2017-11-19,112.03800
2017-11-20,112.55100
2017-11-21,112.34100
2017-11-22,111.31300
2017-11-23,111.25400
2017-11-26,111.67100
2017-11-27,111.17000
2017-11-28,111.64800
2017-11-29,112.00200
2017-11-30,112.55600
2017-12-03,112.86400
2017-12-04,112.49900
2017-12-05,112.46400
2017-12-06,112.29100
2017-12-07,113.17300
2017-12-10,113.54300
2017-12-11,113.54000
2017-12-12,113.54500
2017-12-13,112.78200
2017-12-14,112.39600
2017-12-17,112.71600
2017-12-18,112.56800
2017-12-19,112.98300
2017-12-20,113.24100
2017-12-21,113.32300
2017-12-24,113.30800
2017-12-25,113.30300
2017-12-26,113.20300
2017-12-27,113.21700
2017-12-28,112.87500
2017-12-31,112.66600
2018-01-01,112.77000
2018-01-02,112.24400
2018-01-03,112.60700
2018-01-04,112.78300
2018-01-07,113.15400
2018-01-08,113.14100
2018-01-09,112.75500
2018-01-10,111.44400
2018-01-11,111.29400
2018-01-14,111.10000
2018-01-15,110.58100
2018-01-16,110.38800
